0.0, 4.0, -0.08952063442477962
0.5, 3.5, -0.0414011200347725
1.0, 3.0, -0.050547661039377176
1.5, 2.5, -0.05421696454912831
2.0, 2.0, -0.04519195919026457
2.5, 1.5, -0.047031585415985275
3.0, 1.0, -0.04182752132508602
3.5, 0.5, -0.0323653484445922
